lobbyistName	lobbyistLastName	lobbyistFirstName	lobbystFirmName	lobbyistZip	primaryLobbyistID	annualLobbyistRegistrationId	clientName	clientZip	businessType	industryTradeType	incomeAmount	dateIncomeReceived	reportMonth	reportDueDate	fiscalYear	runDate
Lee, John Lawrence	Lee	John		80111	20175011459	20235081650	Charter Communications Operating, LLC.	80111	Industry	Telecommunications	126	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Lee, John Lawrence	Lee	John		80111	20175011459	20235081650	Charter Communications Operating, LLC.	80111	Industry	Telecommunications	188	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Lee, Marcus Song (Americans for Prosperity)	Lee	Marcus	Americans for Prosperity	80203	20235004500	20235076041	Americans for Prosperity	80203	Organization	Educational	500	01/19/2024	January  	02/15/2024	2023-2024	02/28/2024
Lee, Marcus Song (Americans for Prosperity)	Lee	Marcus	Americans for Prosperity	80203	20235004500	20235076041	Americans for Prosperity	80203	Organization	Educational	250	08/18/2023	August   	09/15/2023	2023-2024	02/28/2024
Lee, Marcus Song (Americans for Prosperity)	Lee	Marcus	Americans for Prosperity	80203	20235004500	20235076041	Americans for Prosperity	80203	Organization	Educational	250	07/21/2023	July     	08/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	CareerWise Colorado	80246	Business Entity	Education	3,000	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Association of Family Medicine Residencies/Colorado Commission on Family Medicine	80250	Trade	Healthcare/Medical	1,875	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Association of Home Builders	80204	Professional Association	Construction/Engineering	5,000	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Rural Schools Alliance	80224	Organization	Education	4,833	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	CVS Health	20004	Business Entity	Healthcare/Medical	8,333	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	One Chance to Grow Up (f.k.a. Smart Colorado)	80203	Organization	Marijuana policy	2,750	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Pinnacol Assurance	80230	Government	Insurance	5,000	01/31/2024	January  	02/15/2024	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	CareerWise Colorado	80246	Business Entity	Education	3,000	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Association of Family Medicine Residencies/Colorado Commission on Family Medicine	80250	Trade	Healthcare/Medical	1,875	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Association of Home Builders	80204	Professional Association	Construction/Engineering	5,000	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Rural Schools Alliance	80224	Organization	Education	4,833	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	CVS Health	20004	Business Entity	Healthcare/Medical	8,333	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	One Chance to Grow Up (f.k.a. Smart Colorado)	80203	Organization	Marijuana policy	2,750	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Pinnacol Assurance	80230	Government	Insurance	5,000	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	CareerWise Colorado	80246	Business Entity	Education	3,000	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Association of Family Medicine Residencies/Colorado Commission on Family Medicine	80250	Trade	Healthcare/Medical	1,875	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Association of Home Builders	80204	Professional Association	Construction/Engineering	5,000	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Rural Schools Alliance	80224	Organization	Education	4,833	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	CVS Health	20004	Business Entity	Healthcare/Medical	8,333	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	One Chance to Grow Up (f.k.a. Smart Colorado)	80203	Organization	Marijuana policy	2,750	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Pinnacol Assurance	80230	Government	Insurance	5,000	11/30/2023	November 	12/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	CareerWise Colorado	80246	Business Entity	Education	3,000	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Association of Family Medicine Residencies/Colorado Commission on Family Medicine	80250	Trade	Healthcare/Medical	1,875	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Association of Home Builders	80204	Professional Association	Construction/Engineering	5,000	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Rural Schools Alliance	80224	Organization	Education	4,833	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	CVS Health	20004	Business Entity	Healthcare/Medical	8,333	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	One Chance to Grow Up (f.k.a. Smart Colorado)	80203	Organization	Marijuana policy	2,750	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Pinnacol Assurance	80230	Government	Insurance	5,000	10/31/2023	October  	11/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	CareerWise Colorado	80246	Business Entity	Education	3,000	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Association of Family Medicine Residencies/Colorado Commission on Family Medicine	80250	Trade	Healthcare/Medical	1,875	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Association of Home Builders	80204	Professional Association	Construction/Engineering	5,000	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Rural Schools Alliance	80224	Organization	Education	4,833	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Safety Net Collaborative	80031	Organization	Healthcare/Medical	2,000	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	CVS Health	20004	Business Entity	Healthcare/Medical	8,333	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Morrison, Love & Company/Pinnacol Assurance	80113	Industry	Consultant	4,000	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	One Chance to Grow Up (f.k.a. Smart Colorado)	80203	Organization	Marijuana policy	2,750	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	CareerWise Colorado	80246	Business Entity	Education	3,000	08/31/2023	August   	09/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Association of Family Medicine Residencies/Colorado Commission on Family Medicine	80250	Trade	Healthcare/Medical	1,875	08/31/2023	August   	09/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Association of Home Builders	80204	Professional Association	Construction/Engineering	5,000	08/31/2023	August   	09/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Rural Schools Alliance	80224	Organization	Education	4,833	08/31/2023	August   	09/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	CVS Health	20004	Business Entity	Healthcare/Medical	8,333	08/31/2023	August   	09/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Morrison, Love & Company/Pinnacol Assurance	80113	Industry	Consultant	4,000	08/31/2023	August   	09/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	One Chance to Grow Up (f.k.a. Smart Colorado)	80203	Organization	Marijuana policy	2,750	08/31/2023	August   	09/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	CareerWise Colorado	80246	Business Entity	Education	3,000	07/01/2023	July     	08/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Association of Family Medicine Residencies/Colorado Commission on Family Medicine	80250	Trade	Healthcare/Medical	1,875	07/01/2023	July     	08/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Association of Home Builders	80204	Professional Association	Construction/Engineering	5,000	07/01/2023	July     	08/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Colorado Rural Schools Alliance	80224	Organization	Education	4,833	07/01/2023	July     	08/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	CVS Health	20004	Business Entity	Healthcare/Medical	8,333	07/01/2023	July     	08/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	Morrison, Love & Company/Pinnacol Assurance	80113	Industry	Consultant	4,000	07/01/2023	July     	08/15/2023	2023-2024	02/28/2024
Lee, Rachel Jacqueline (Gold Leaf Strategies, LLC)	Lee	Rachel	Gold Leaf Strategies, LLC	80015	20195001889	20235075585	One Chance to Grow Up (f.k.a. Smart Colorado)	80203	Organization	Marijuana policy	2,750	07/01/2023	July     	08/15/2023	2023-2024	02/28/2024
Lee-Ashley, Courtney	Lee-Ashley	Courtney		20003	20235088901	20235088901	Novartis Services, Inc.	20004	Business Entity	Healthcare/Medical	261	01/09/2024	January  	02/15/2024	2023-2024	02/28/2024
Lee-Ashley, Courtney	Lee-Ashley	Courtney		20003	20235088901	20235088901	Novartis Services, Inc.	20004	Business Entity	Healthcare/Medical	522	01/08/2024	January  	02/15/2024	2023-2024	02/28/2024
Lee-Ashley, Courtney	Lee-Ashley	Courtney		20003	20235088901	20235088901	Novartis Services, Inc.	20004	Business Entity	Healthcare/Medical	131	12/07/2023	December 	01/16/2024	2023-2024	02/28/2024
Lee-Ashley, Courtney	Lee-Ashley	Courtney		20003	20235088901	20235088901	Novartis Services, Inc.	20004	Business Entity	Healthcare/Medical	131	11/29/2023	November 	12/15/2023	2023-2024	02/28/2024
Lee-Ashley, Courtney	Lee-Ashley	Courtney		20003	20235088901	20235088901	Novartis Services, Inc.	20004	Business Entity	Healthcare/Medical	131	11/01/2023	November 	12/15/2023	2023-2024	02/28/2024
Lee-Ashley, Courtney	Lee-Ashley	Courtney		20003	20235088901	20235088901	Novartis Services, Inc.	20004	Business Entity	Healthcare/Medical	131	10/19/2023	October  	11/15/2023	2023-2024	02/28/2024
Lee-Ashley, Courtney	Lee-Ashley	Courtney		20003	20235088901	20235088901	Novartis Services, Inc.	20004	Business Entity	Healthcare/Medical	196	09/21/2023	September	10/16/2023	2023-2024	02/28/2024
Leeds, Whitney Gold	Leeds	Whitney		80030	20235000510	20235078708	Growing Home, Inc.	80030	Organization	Nonprofit	120	12/31/2023	December 	01/16/2024	2023-2024	02/28/2024
Leeds, Whitney Gold	Leeds	Whitney		80030	20235000510	20235078708	Growing Home, Inc.	80030	Organization	Nonprofit	262	12/01/2023	November 	12/15/2023	2023-2024	02/28/2024
Leeds, Whitney Gold	Leeds	Whitney		80030	20235000510	20235078708	Growing Home, Inc.	80030	Organization	Nonprofit	157	11/01/2023	October  	11/15/2023	2023-2024	02/28/2024
Leeds, Whitney Gold	Leeds	Whitney		80030	20235000510	20235078708	Growing Home, Inc.	80030	Organization	Nonprofit	103	09/30/2023	September	10/16/2023	2023-2024	02/28/2024
Leeds, Whitney Gold	Leeds	Whitney		80030	20235000510	20235078708	Growing Home, Inc.	80030	Organization	Nonprofit	977	07/31/2023	July     	08/15/2023	2023-2024	02/28/2024
Legacy Consulting Colorado, LLC			Legacy Consulting Colorado, LLC	80203	20195023409	20235084043	Colorado Coalition of Appraisers	80214	Professional Association	Real Estate	1,000	02/01/2024	February 	03/15/2024	2023-2024	02/28/2024
Legacy Consulting Colorado, LLC			Legacy Consulting Colorado, LLC	80203	20195023409	20235084043	Colorado Lobbyist Association	80203	Professional Association	Consultant	1,000	02/01/2024	February 	03/15/2024	2023-2024	02/28/2024
Legacy Consulting Colorado, LLC			Legacy Consulting Colorado, LLC	80203	20195023409	20235084043	Colorado Mental Wellness Network	80210	Organization	Mental Health	3,175	02/02/2024	February 	03/15/2024	2023-2024	02/28/2024
Legacy Consulting Colorado, LLC			Legacy Consulting Colorado, LLC	80203	20195023409	20235084043	MaxFund Animal Shelter	80204	Business Entity	Animal Shelter	2,000	02/01/2024	February 	03/15/2024	2023-2024	02/28/2024
Legacy Consulting Colorado, LLC			Legacy Consulting Colorado, LLC	80203	20195023409	20235084043	Tribe Recovery Homes	80204	Organization	Recovery Community Entity	1,500	02/03/2024	February 	03/15/2024	2023-2024	02/28/2024
Legacy Consulting Colorado, LLC			Legacy Consulting Colorado, LLC	80203	20195023409	20235084043	Colorado Coalition of Appraisers	80214	Professional Association	Real Estate	1,000	01/03/2024	January  	02/15/2024	2023-2024	02/28/2024
Legacy Consulting Colorado, LLC			Legacy Consulting Colorado, LLC	80203	20195023409	20235084043	Colorado Lobbyist Association	80203	Professional Association	Consultant	1,000	01/05/2024	January  	02/15/2024	2023-2024	02/28/2024
Legacy Consulting Colorado, LLC			Legacy Consulting Colorado, LLC	80203	20195023409	20235084043	Colorado Mental Wellness Network	80210	Organization	Mental Health	3,175	01/09/2024	January  	02/15/2024	2023-2024	02/28/2024
Legacy Consulting Colorado, LLC			Legacy Consulting Colorado, LLC	80203	20195023409	20235084043	MaxFund Animal Shelter	80204	Business Entity	Animal Shelter	2,000	01/02/2024	January  	02/15/2024	2023-2024	02/28/2024
Legacy Consulting Colorado, LLC			Legacy Consulting Colorado, LLC	80203	20195023409	20235084043	Tribe Recovery Homes	80204	Organization	Recovery Community Entity	1,500	01/03/2024	January  	02/15/2024	2023-2024	02/28/2024
